source_id,ra,dec,pmra,pmdec,parallax_error,phot_g_n_obs,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
2056382070189045504,306.87296779682055,35.11857423726759,NULL,NULL,NULL,99,20.926708,NULL,NULL
2056382581289730560,306.77348571044865,35.11672841454424,NULL,NULL,NULL,63,21.04927,NULL,NULL
2056383066622838784,306.8294947307572,35.14862756707031,NULL,NULL,NULL,142,20.669516,NULL,NULL
2056383100985907072,306.84117955703067,35.16072806452744,NULL,NULL,NULL,61,21.061218,NULL,NULL
2056385020832678144,306.85163488307774,35.227257738403495,NULL,NULL,NULL,116,20.72206,NULL,NULL
2056390419611180928,306.14027905270694,34.72979319846987,NULL,NULL,NULL,47,21.209476,NULL,19.7117
2056391175518724608,306.1676749114396,34.77461665668836,NULL,NULL,NULL,57,20.40148,NULL,NULL
2056392137598209408,306.1092968592157,34.80453927044313,NULL,NULL,NULL,87,19.96809,19.529484,NULL
2056393889943620608,306.1424220249533,34.87185734562171,NULL,NULL,NULL,87,20.782654,NULL,NULL
2056395848448073472,306.3635835587369,34.856243938445836,NULL,NULL,NULL,0,NULL,NULL,19.89418
2056396638723549184,306.37262144756977,34.91819395808074,NULL,NULL,NULL,52,21.030983,NULL,NULL
2056397566431474432,306.5240696055906,34.94993619646894,NULL,NULL,NULL,111,20.895123,NULL,NULL
2056398906465178240,306.4916413924565,35.023130261602724,NULL,NULL,NULL,77,21.101393,NULL,NULL
2056399421865479808,306.29305703500154,34.92408552330102,NULL,NULL,NULL,95,20.679024,NULL,NULL
2056400658810747264,306.2979789144327,34.96127084708408,NULL,NULL,NULL,94,18.377197,NULL,NULL
2056400899334150784,306.31999833529557,35.014847571291774,NULL,NULL,NULL,48,20.858046,NULL,NULL
2056402033197741440,306.4068866121873,35.03752221251269,NULL,NULL,NULL,64,20.95753,NULL,NULL
2056402239360711296,306.4158770713443,35.06703793678514,NULL,NULL,NULL,43,21.255573,NULL,NULL
2056404232219394176,306.0528111933027,34.853970288347575,NULL,NULL,NULL,68,20.95253,NULL,NULL
2056404541463410944,306.0066805909821,34.839958966409284,NULL,NULL,NULL,43,21.092093,NULL,NULL
2056405022493411584,305.99245920432054,34.8951900852151,NULL,NULL,NULL,46,21.08162,NULL,NULL
2056405812771445632,306.1316679793734,34.9139040037852,NULL,NULL,NULL,63,19.22791,NULL,NULL
2056406637407262336,306.15438463473265,34.97877233351217,NULL,NULL,NULL,69,20.981241,NULL,NULL
2056407084083533440,306.05713291259457,34.95998373140306,NULL,NULL,NULL,43,21.157999,NULL,NULL
2056407255880493952,306.12463864821336,34.95995906673372,NULL,NULL,NULL,47,20.24286,NULL,NULL
2056407771279917696,306.12257950717634,35.04413983555263,NULL,NULL,NULL,44,21.134806,NULL,NULL
2056408527194170752,306.0251969060276,34.94394328822956,NULL,NULL,NULL,60,20.964582,NULL,NULL
2056409970301250048,305.94964945460094,35.0293209375981,NULL,NULL,NULL,0,NULL,NULL,19.90623
2056410176459640832,306.0712381038852,34.99883703431361,NULL,NULL,NULL,103,20.969744,NULL,NULL
2056410210821159296,306.05144544342716,34.993674211603896,NULL,NULL,NULL,41,21.237484,NULL,NULL
2056411104171230336,305.9916101246071,35.01911536232837,NULL,NULL,NULL,70,20.960043,NULL,NULL
2056411688286818304,306.0438747237468,35.07114703321464,NULL,NULL,NULL,121,20.932585,NULL,NULL
2056412787805265408,306.261098419886,35.01639634369673,NULL,NULL,NULL,49,21.506557,NULL,NULL
2056413200116498560,306.2652208669194,35.072160019326034,NULL,NULL,NULL,71,21.111118,NULL,NULL
2056413612437448832,306.1583063818691,35.04629167695604,NULL,NULL,NULL,142,20.553196,NULL,NULL
2056414333988302592,306.20510905948237,35.11405088587244,NULL,NULL,NULL,41,21.06945,NULL,NULL
2056415704081001856,306.27306813574285,35.1396708021655,NULL,NULL,NULL,41,21.234037,NULL,19.688734
2056415948896346880,306.26657856531034,35.16796943983101,NULL,NULL,NULL,0,NULL,NULL,20.080872
2056417593866584960,306.1770167786131,35.16931823094746,NULL,NULL,NULL,0,NULL,NULL,19.913645
2056418177982112128,306.07083930480377,35.16135668873732,NULL,NULL,NULL,49,21.12001,NULL,19.62421
2056421613955900544,306.5938161824411,35.01744777886955,NULL,NULL,NULL,35,21.221142,NULL,19.362207
2056422271089015552,306.55103549183553,35.04139747301494,NULL,NULL,NULL,94,21.020962,NULL,NULL
2056422339808613888,306.54186911421266,35.04859982820502,NULL,NULL,NULL,0,NULL,NULL,19.7328
2056423336239613952,306.6764638226825,35.0778317565351,NULL,NULL,NULL,0,NULL,NULL,19.64537
2056423473678970624,306.62852371685443,35.08394101038737,NULL,NULL,NULL,64,21.04445,NULL,NULL
2056423576758624384,306.62321478853823,35.0982675657551,NULL,NULL,NULL,0,NULL,NULL,19.722944
2056424470115106944,306.6381100899939,35.133706748820074,NULL,NULL,NULL,95,20.678726,NULL,NULL
2056424641907667840,306.5720340497149,35.14244074417246,NULL,NULL,NULL,121,20.826962,NULL,NULL
2056424676269445632,306.5792658247044,35.15248356130586,NULL,NULL,NULL,53,21.140339,NULL,NULL
2056425947577634688,306.52172209958644,35.10106033559962,NULL,NULL,NULL,75,20.985464,NULL,18.937923
2056426944016551296,306.43251260879487,35.15914410368233,NULL,NULL,NULL,81,21.001713,NULL,NULL
2056427356333737600,306.4594516637221,35.179268641738986,NULL,NULL,NULL,116,20.860361,NULL,NULL
2056430276904893184,306.7269156201291,35.20748816914283,NULL,NULL,NULL,86,21.07546,NULL,NULL
2056430517423102080,306.8129452624228,35.22975823258726,NULL,NULL,NULL,52,21.094948,NULL,20.172428
2056430861022254080,306.78812637853605,35.26184059531646,NULL,NULL,NULL,36,20.972548,NULL,NULL
2056431548212786560,306.7410446902556,35.27009247478291,NULL,NULL,NULL,52,20.651676,NULL,NULL
2056431994895955456,306.82933862532377,35.23711588069027,NULL,NULL,NULL,47,21.018839,NULL,19.606606
2056432407208775296,306.82465486830506,35.2816827059717,NULL,NULL,NULL,41,21.149963,NULL,19.66805
2056432471633540608,306.824119985614,35.29619423159293,NULL,NULL,NULL,61,20.887167,NULL,NULL
2056433025690214784,306.85404530640466,35.33735261946053,NULL,NULL,NULL,53,20.729525,NULL,NULL
2056433369278944256,306.75465551173346,35.30714202546638,NULL,NULL,NULL,44,21.017506,NULL,NULL
2056435018550645632,306.66604742458884,35.30865751003043,NULL,NULL,NULL,0,NULL,NULL,19.647179
2056435637025422080,306.56704580554475,35.32300228983628,NULL,NULL,NULL,42,21.080471,NULL,NULL
2056436392939564416,306.74253836721005,35.327833859638204,NULL,NULL,NULL,40,21.078247,NULL,NULL
2056440924127038720,306.4891604855241,35.259610039556826,NULL,NULL,NULL,83,20.932045,NULL,NULL
2056442096656300160,306.4471197492679,35.31926449754406,NULL,NULL,NULL,103,20.78159,NULL,NULL
2056444536197860864,306.2725068981226,35.34331308874091,NULL,NULL,NULL,60,20.981512,NULL,NULL
2056444879795683456,306.3300674281781,35.374197135602486,NULL,NULL,NULL,0,NULL,NULL,NULL
2056445051590728192,306.30078561295744,35.373540591570574,NULL,NULL,NULL,149,16.817194,NULL,NULL
2056445738788572160,306.4298368083777,35.37114306414352,NULL,NULL,NULL,43,21.082224,NULL,NULL
2056446112449811968,306.4173657876918,35.422082573068735,NULL,NULL,NULL,130,20.860193,22.194883,19.449335
2056446185465694464,306.439524074159,35.43625621875411,NULL,NULL,NULL,51,21.167841,22.22016,19.961847
2056446975739161984,306.4072513894682,35.44955548833629,NULL,NULL,NULL,65,21.040318,NULL,NULL
2056448315769421312,306.58384100676466,35.41583720835137,NULL,NULL,NULL,40,21.078802,NULL,NULL
2056449965032938368,306.63054002286134,35.46805300663916,NULL,NULL,NULL,85,20.864067,NULL,NULL
2056452885614678912,306.4251236822235,35.46925591751051,NULL,NULL,NULL,0,NULL,NULL,NULL
2056454874183191808,306.56544605183905,35.590734995434914,NULL,NULL,NULL,41,21.168873,NULL,19.312695
2056455600034155264,306.51481096741867,35.63437324648624,NULL,NULL,NULL,60,21.054504,NULL,NULL
2056456287222360576,307.9583773732029,34.26276932522509,NULL,NULL,NULL,60,19.883688,NULL,NULL
2056456596460887168,307.96821852698974,34.27666003412445,NULL,NULL,NULL,67,21.060904,NULL,NULL
2056457283656553984,307.9312596558852,34.28206366214394,NULL,NULL,NULL,41,21.218855,NULL,NULL
2056458967281878656,308.1076291505118,34.39072163122606,NULL,NULL,NULL,51,21.056454,NULL,NULL
2056459139080573440,308.11932520889167,34.407821798914746,NULL,NULL,NULL,75,20.636848,NULL,NULL
2056459448318304896,308.0933870317834,34.440740517160634,NULL,NULL,NULL,62,20.862782,NULL,NULL
2056459654476750848,308.04881671547224,34.402268201087736,NULL,NULL,NULL,149,20.404818,NULL,NULL
2056461372465277952,307.9466662293001,34.42763521719545,NULL,NULL,NULL,126,20.944138,NULL,NULL
2056461716061293440,307.8499886002346,34.39594078099316,NULL,NULL,NULL,91,20.91784,NULL,NULL
2056462265817989248,307.8965896147699,34.43118227395336,NULL,NULL,NULL,0,NULL,NULL,19.887241
2056462471975532032,307.91054883713946,34.46425906247522,NULL,NULL,NULL,152,20.578058,NULL,NULL
2056463949445658496,307.9096601095363,34.47276939957979,NULL,NULL,NULL,0,NULL,NULL,20.314426
2056464430481990912,307.9682241854598,34.50284496730997,NULL,NULL,NULL,0,NULL,NULL,19.820902
2056464774078798208,307.93807980592703,34.54049292812541,NULL,NULL,NULL,51,21.065514,NULL,NULL
2056464980245572608,308.1442807731171,34.410170103647424,NULL,NULL,NULL,21,20.003836,NULL,NULL
2056465048955582720,308.12788002535956,34.42839574180531,NULL,NULL,NULL,92,20.564959,NULL,NULL
2056466663863372928,308.1503218560806,34.52027799399984,NULL,NULL,NULL,89,20.856752,NULL,NULL
2056468038252833920,308.2576163560926,34.593841301766126,NULL,NULL,NULL,178,20.206753,NULL,NULL
2056468106972319232,308.25721700096244,34.59972402303734,NULL,NULL,NULL,58,20.194756,NULL,NULL
2056468656729088896,308.16009018039745,34.59822309005472,NULL,NULL,NULL,43,21.021357,NULL,NULL
2056468965965819520,308.25908491194224,34.62832898576116,NULL,NULL,NULL,93,20.976437,NULL,NULL
2056470065478178944,308.1252369597979,34.58602567763499,NULL,NULL,NULL,47,20.219553,NULL,NULL
2056471611666590208,308.15235028183554,34.619932380105894,NULL,NULL,NULL,0,NULL,NULL,20.163801
2056472127062589568,308.19095638887603,34.652090919137116,NULL,NULL,NULL,101,20.82877,NULL,NULL
2056472436300730240,308.1761884768296,34.673805264791724,NULL,NULL,NULL,0,NULL,NULL,20.034027
2056473089135354624,308.09883511081586,34.69476064694338,NULL,NULL,NULL,109,20.947159,NULL,NULL
2056475082000766848,307.7594782333457,34.506763984625124,NULL,NULL,NULL,0,NULL,NULL,20.155146
2056475837914016128,307.7880301894532,34.56080816299582,NULL,NULL,NULL,20,20.506744,NULL,NULL
2056476318951711744,307.84075283288286,34.54712217529943,NULL,NULL,NULL,0,NULL,NULL,20.009502
2056477727700562688,307.8858260342141,34.62649939604186,NULL,NULL,NULL,61,21.1397,NULL,NULL
2056477933858401664,307.8731951357051,34.63379553362498,NULL,NULL,NULL,99,20.907833,NULL,NULL
2056478861571024256,307.77795366721307,34.5825211886542,NULL,NULL,NULL,63,20.8742,NULL,NULL
2056479617486506240,307.6259323276853,34.5904590303683,NULL,NULL,NULL,0,NULL,NULL,19.842741
2056480579558995712,307.8011675273667,34.62773224447215,NULL,NULL,NULL,84,20.987133,NULL,NULL
2056480923155315072,307.8334482470757,34.63995870518631,NULL,NULL,NULL,59,21.096811,NULL,NULL
2056481266754136320,307.811504553805,34.68431893201569,NULL,NULL,NULL,55,20.98672,NULL,NULL
2056482572423219840,307.97038420756047,34.60234667374205,NULL,NULL,NULL,77,20.948761,NULL,NULL
2056483190899579776,307.9978498384237,34.652723008707056,NULL,NULL,NULL,33,21.162926,NULL,NULL
2056483495845743360,307.9886280766179,34.68525665668372,NULL,NULL,NULL,52,21.064966,NULL,NULL
2056484015532957952,307.8837924743621,34.683289817388925,NULL,NULL,NULL,56,21.049978,NULL,NULL
2056484084251179392,307.9302341747077,34.69208739085493,NULL,NULL,NULL,56,20.813704,NULL,NULL
2056485458641154304,308.1273218003939,34.76360495576523,NULL,NULL,NULL,0,NULL,NULL,20.605223
2056488791536283648,307.91393929869,34.82217888746651,NULL,NULL,NULL,0,NULL,NULL,20.176666
2056488997694748288,307.85316101417163,34.826931464594125,NULL,NULL,NULL,110,20.8521,NULL,NULL
2056489822327542656,308.01013829546685,34.84603206550196,NULL,NULL,NULL,61,20.90863,NULL,NULL
2056490062846562048,307.9839847058034,34.86608875365801,NULL,NULL,NULL,67,20.988832,NULL,NULL
2056491059278963840,307.9974790944188,34.92027978776812,NULL,NULL,NULL,81,20.781097,NULL,NULL
2056493601902546688,308.42155132734104,34.707650899112835,NULL,NULL,NULL,87,21.111313,NULL,20.466236
2056494529615186816,308.44592078195814,34.77958290084802,NULL,NULL,NULL,33,21.361195,NULL,NULL
2056494667060758400,308.3693205042587,34.739076060239505,NULL,NULL,NULL,101,20.969238,NULL,NULL
2056495594765403136,308.3900302348856,34.835620663167504,NULL,NULL,NULL,60,21.0102,NULL,NULL
2056495938362617600,308.2675108849788,34.71904727926789,NULL,NULL,NULL,82,18.650494,NULL,NULL
2056498717212721024,308.3812611018574,34.85996170789278,NULL,NULL,NULL,71,20.911486,NULL,NULL
2056500886166982784,308.5686326792523,34.86380302870729,NULL,NULL,NULL,61,21.248003,NULL,NULL
2056501057964494464,308.5169589485791,34.86289709177368,NULL,NULL,NULL,59,21.05569,NULL,NULL
2056501642081301120,308.4365185592208,34.869543869997024,NULL,NULL,NULL,60,21.04993,NULL,20.00579
2056502260555510784,308.50443391256886,34.934000050809516,NULL,NULL,NULL,42,21.05973,NULL,NULL
2056502672873858048,308.5713532067124,34.90788687549325,NULL,NULL,NULL,0,NULL,NULL,19.817896
2056502982111651968,308.6215675568888,34.9335656072764,NULL,NULL,NULL,103,20.889803,NULL,NULL
2056504287780259584,308.5565879152704,34.98393725414318,NULL,NULL,NULL,41,21.316961,NULL,NULL
2056504455282969088,308.5937532161649,35.02595063634759,NULL,NULL,NULL,42,21.182634,NULL,NULL
2056504562660062720,308.40792272340695,34.87452005647248,NULL,NULL,NULL,0,NULL,NULL,19.844414
2056505284213991808,308.48637368261933,34.94687559013598,NULL,NULL,NULL,69,21.101822,NULL,NULL
2056506452443778304,308.4260109072813,35.00574213372812,NULL,NULL,NULL,126,20.70501,NULL,NULL
2056506899121218816,308.51385967218386,34.988174439868494,NULL,NULL,NULL,60,21.112364,NULL,NULL
2056507551955622912,308.5651807676932,35.05425423927382,NULL,NULL,NULL,58,21.204672,NULL,NULL
2056508136071049344,308.4371542897364,35.03049538870451,NULL,NULL,NULL,54,20.868343,NULL,NULL
2056510124644001024,308.0936203894619,34.83563031101701,NULL,NULL,NULL,0,NULL,NULL,19.785418
2056511262808166144,308.23112952299624,34.887511011276295,NULL,NULL,NULL,87,21.046114,NULL,NULL
2056511365886011520,308.2475910881088,34.910229293844324,NULL,NULL,NULL,72,20.986528,NULL,NULL
2056512121801585280,308.2814964286177,34.96534102448423,NULL,NULL,NULL,44,21.208963,NULL,NULL
2056512362318491904,308.18875738960867,34.94977487280424,NULL,NULL,NULL,80,20.935513,NULL,NULL
2056512396677652480,308.21303626000173,34.93450979935132,NULL,NULL,NULL,99,20.986559,NULL,NULL
2056513358752696320,308.05757585870964,34.88320463767675,NULL,NULL,NULL,57,21.097364,NULL,19.941433
2056513461832255616,308.0599720674116,34.89690333354448,NULL,NULL,NULL,53,21.016994,NULL,NULL
2056514045946709376,308.120713295458,34.93734144799994,NULL,NULL,NULL,55,21.168163,NULL,NULL
2056514423904512000,308.0986060646976,34.979745419868784,NULL,NULL,NULL,41,20.99655,NULL,NULL
2056514561342822144,308.0127672036224,34.94228476272661,NULL,NULL,NULL,114,20.905281,NULL,NULL
2056514630061984768,308.0438070990709,34.958509975016966,NULL,NULL,NULL,157,20.776752,NULL,NULL
2056516451128135168,308.15990873562225,35.047698165745885,NULL,NULL,NULL,84,20.647121,NULL,NULL
2056516657287919360,308.1072932421004,35.01215307683275,NULL,NULL,NULL,0,NULL,NULL,19.90006
2056516760366928640,308.10229232964065,35.027954379372005,NULL,NULL,NULL,93,20.882172,NULL,NULL
2056517481920304512,308.12676564492625,35.08171249777628,NULL,NULL,NULL,71,20.85372,NULL,NULL
2056518031675467392,308.2933046416864,34.98761809200272,NULL,NULL,NULL,53,21.085495,NULL,18.814589
2056518959389516672,308.2790256190811,35.03235976333931,NULL,NULL,NULL,70,21.10057,NULL,NULL
2056519165547021440,308.26289053283733,35.04506975771303,NULL,NULL,NULL,61,20.985044,NULL,NULL
2056519268627572608,308.2669749066681,35.05783019241363,NULL,NULL,NULL,51,21.068716,NULL,NULL
2056519371705558912,308.2824779798042,35.07623300267622,NULL,NULL,NULL,91,20.879824,NULL,NULL
2056519440425049728,308.3365710494021,35.07211391934534,NULL,NULL,NULL,78,21.052328,NULL,NULL
2056519646585006720,308.3429542226012,35.09622279552835,NULL,NULL,NULL,0,NULL,NULL,19.899273
2056520539938401792,308.47025114342625,35.11411163374033,NULL,NULL,NULL,43,21.060413,NULL,NULL
2056521639455036544,308.4221220127868,35.16644833910006,NULL,NULL,NULL,69,21.017612,NULL,NULL
2056521811246226816,308.42767108395907,35.18089316235148,NULL,NULL,NULL,132,20.808504,NULL,NULL
2056521948685202176,308.36696348293583,35.182751695807504,NULL,NULL,NULL,43,20.912594,NULL,NULL
2056522017404665472,308.40743411858,35.186954993079134,NULL,NULL,NULL,104,20.875952,NULL,NULL
2056522189205341440,308.2457369127702,35.073872010486006,NULL,NULL,NULL,0,NULL,NULL,19.403988
2056522807686402944,308.2709844918625,35.127107226334275,NULL,NULL,NULL,103,17.516674,NULL,NULL
2056523185637748224,308.270626009654,35.15867959377141,NULL,NULL,NULL,0,NULL,NULL,19.963957
2056523426155820800,308.2249993381964,35.13057369447569,NULL,NULL,NULL,68,20.86417,NULL,NULL
2056523804113236096,308.2266728408771,35.14564408500693,NULL,NULL,NULL,0,NULL,NULL,18.249485
2056525315941387776,308.361958405134,35.235491964808176,NULL,NULL,NULL,104,21.019632,NULL,NULL
2056525934416632832,308.2639169752,35.25378872645927,NULL,NULL,NULL,102,21.035973,NULL,NULL
2056526415458966144,308.3151055272636,35.279211621268466,NULL,NULL,NULL,50,21.028646,NULL,NULL
2056526621612344448,307.6106716455937,34.60749496659334,NULL,NULL,NULL,126,20.734138,NULL,NULL
2056527343166847488,307.6816941347285,34.69320316710283,NULL,NULL,NULL,124,20.797005,NULL,NULL
2056527411886351360,307.65614717194927,34.683209070283674,NULL,NULL,NULL,66,18.037678,NULL,NULL
2056527514965567232,307.6641499908934,34.69167333271142,NULL,NULL,NULL,50,20.773153,NULL,NULL
2056527927283676032,307.5515444827438,34.66447631161405,NULL,NULL,NULL,68,21.022348,NULL,NULL
2056530534326540416,307.7287190898681,34.80343596793528,NULL,NULL,NULL,0,NULL,NULL,19.985277
2056531844293486592,307.5441358471349,34.77580187554982,NULL,NULL,NULL,41,21.172012,NULL,20.218782
2056534112036486016,307.6607367921862,34.88158950585811,NULL,NULL,NULL,43,21.264765,NULL,20.350685
2056534215114672000,307.6630758494855,34.88842874089095,NULL,NULL,NULL,155,20.698133,NULL,NULL
2056535761303436416,307.78849543703194,34.822778478086406,NULL,NULL,NULL,0,NULL,NULL,20.014212
2056539059837697664,307.8464238212532,34.96631822002489,NULL,NULL,NULL,156,20.676752,NULL,NULL
2056539403435811456,307.89269298634804,34.997382794656104,NULL,NULL,NULL,0,NULL,NULL,19.058712
2056539437795230848,307.8984333009098,35.005585909520065,NULL,NULL,NULL,136,20.813715,NULL,NULL
2056539678313405696,307.8702929564064,35.01234262559792,NULL,NULL,NULL,65,21.0129,NULL,NULL
2056540812184437248,307.74950562714804,34.99011731083455,NULL,NULL,NULL,249,17.457336,18.089153,15.63356
2056543664043634816,307.78626345445224,35.062551104977864,NULL,NULL,NULL,46,21.055147,NULL,20.052736
2056544213798678656,307.430969953551,34.78446486804927,NULL,NULL,NULL,317,20.446821,NULL,NULL
2056544312581588992,307.4777654292692,34.81622105812483,NULL,NULL,NULL,0,NULL,NULL,19.504045
2056544969712942208,307.46578647522017,34.854169630318914,NULL,NULL,NULL,40,21.05846,NULL,NULL
2056545725628086144,307.3857955483444,34.88968248517452,NULL,NULL,NULL,63,21.09126,NULL,19.782734
2056547649772566400,307.4967922541159,34.94929285461377,NULL,NULL,NULL,61,20.978148,NULL,NULL
2056554556080646400,307.58041047340157,35.0782649373301,NULL,NULL,NULL,87,21.043716,NULL,19.63957
2056555346354787968,307.7200964540811,35.09443079762548,NULL,NULL,NULL,0,NULL,NULL,20.033987
2056556686384729984,307.6778541835907,35.16106742805293,NULL,NULL,NULL,0,NULL,NULL,19.81888
2056561668546479360,307.60273110021745,35.30259619505014,NULL,NULL,NULL,211,20.771742,NULL,NULL
2056562012144395904,307.9441340036668,34.98429673811281,NULL,NULL,NULL,147,20.637415,NULL,NULL
2056562424462215040,308.0395115918132,35.03314781704955,NULL,NULL,NULL,101,20.952875,NULL,NULL
2056563592693618176,307.9800196946003,35.09808519780483,NULL,NULL,NULL,96,20.916676,NULL,NULL
2056564967083028352,308.09329577886683,35.15136291762521,NULL,NULL,NULL,79,21.047588,NULL,NULL
2056565241961002240,308.0278019771769,35.13048040503732,NULL,NULL,NULL,43,21.1568,21.249968,19.91757
2056572285708252800,308.14484806076484,35.262867677855084,NULL,NULL,NULL,45,21.16532,NULL,NULL
2056572869823644544,308.2510383697968,35.26931179374742,NULL,NULL,NULL,55,21.0755,NULL,19.54424
2056574278572011904,308.2041852573646,35.34124865478868,NULL,NULL,NULL,87,20.58715,NULL,NULL
2056574312932503168,308.1749460172741,35.348002606209725,NULL,NULL,NULL,67,21.103952,21.425608,NULL
2056574450369866880,308.22138283027675,35.339933310894956,NULL,NULL,NULL,44,21.029575,NULL,NULL
2056575103206252416,308.0934979899175,35.269714965067536,NULL,NULL,NULL,54,20.936836,NULL,NULL
2056575446802342912,308.0577816733758,35.317034548818796,NULL,NULL,NULL,77,20.947268,NULL,NULL
2056575481163994496,308.09090049874794,35.2833632431362,NULL,NULL,NULL,0,NULL,NULL,NULL
2056575584241278720,308.1038248628765,35.30573912921065,NULL,NULL,NULL,41,21.022648,NULL,NULL
2056575652964984064,308.1367147163,35.324930288989954,NULL,NULL,NULL,112,19.2332,NULL,NULL
2056575790401019520,308.08509109506144,35.324138722988394,NULL,NULL,NULL,58,21.123674,NULL,NULL
2056576752473871360,308.089860952745,35.37092131364505,NULL,NULL,NULL,68,21.006815,NULL,NULL
2056577882048837888,308.1917557102614,35.41119297228859,NULL,NULL,NULL,0,NULL,NULL,19.08406
2056578333020380160,308.1043327564659,35.39523970827917,NULL,NULL,NULL,140,20.491005,NULL,NULL
2056578710979028352,308.084823379748,35.43540552834457,NULL,NULL,NULL,0,NULL,NULL,20.57073
2056579432531827200,307.7922356516929,35.17523070188686,NULL,NULL,NULL,76,20.991482,NULL,NULL
2056580085368682368,307.8446041208506,35.233263684265225,NULL,NULL,NULL,67,21.0572,NULL,NULL
2056580600764278016,307.78568807558315,35.22718401990315,NULL,NULL,NULL,49,21.022745,NULL,NULL
2056581562840134400,307.88858783822195,35.24811560537666,NULL,NULL,NULL,53,20.806757,NULL,NULL
2056582318751030528,307.94255995235596,35.32414027316312,NULL,NULL,NULL,40,21.037256,NULL,NULL
2056585101888694528,307.64422872581093,35.3117691503052,NULL,NULL,NULL,65,16.204556,NULL,NULL
2056585617285600512,307.7313012379866,35.37884453461966,NULL,NULL,NULL,159,20.453999,NULL,NULL
2056588709662663168,308.0304376224679,35.38899844113095,NULL,NULL,NULL,53,21.197771,NULL,NULL
2056588744022416512,308.00479236889834,35.38383694017917,NULL,NULL,NULL,86,20.977306,NULL,NULL
2056589637374412160,307.9222232386845,35.42904049404161,NULL,NULL,NULL,88,18.140833,NULL,NULL
2056589839235762560,307.9616843328084,35.42941978928695,NULL,NULL,NULL,0,NULL,NULL,19.713963
2056590736885990016,308.056357348136,35.46602777617544,NULL,NULL,NULL,119,19.804054,NULL,NULL
